,Game Title,Publisher
5084,Monster Hunter 4 Ultimate,Nintendo
5085,Deathtrap,NeocoreGames
5086,Elite: Dangerous,Frontier Developments
5087,#IDARB,Other Ocean Interactive
5088,Apotheon,Alientrap
5089,Evolve,Kaga Create
5090,Evolve,2K Games
5091,Evolve,Take-Two Interactive
5092,Raven's Cry,TopWare Interactive
5093,The Escapists,Team 17
5094,The Escapists,Sold Out Software
5095,Total War: Attila,Sega
5096,Criminal Girls: Invite Only,NIS America
5097,Criminal Girls: Invite Only,Nippon Ichi Software
5098,Kirby and the Rainbow Curse,Nintendo
5099,Heroes of Might and Magic III,Ubisoft
5100,Heroes of Might and Magic III,3DO
5101,The Order: 1886,SCEA
5102,The Order: 1886,SCEI
5103,The Order: 1886,SCE Australia
5104,The Order: 1886,SCEE
5105,Grow Home,Ubisoft
5106,The Legend of Candlewind: Nights & Candles,The Role Playing Company
5107,The Legend of Candlewind: Nights & Candles,2tainment
5108,Aaru's Awakening,Lumenox ehf
5109,Resident Evil: Revelations 2,Capcom
5110,Resident Evil: Revelations 2,SCEA
5111,Resident Evil: Revelations 2,SCEE
5112,Hand of Fate,Defiant Development
5113,Oblitus,Adult Swim
5114,Republique Remastered,"Camouflaj, LLC"
5115,Republique Remastered,GungHo
5116,Republique Remastered,NIS America
5117,ScreamRide,Microsoft Game Studios
5118,Resident Evil: Revelations 2,Capcom
5119,Resident Evil: Revelations 2,SCEE
5120,Resident Evil: Revelations 2,SCEA
5121,Helldivers,PlayStation Mobile Inc.
5122,Helldivers,SCEA
5123,Helldivers,SCEI
5124,Helldivers,Sony Interactive Entertainment
5125,Helldivers,SCEE
5126,Helldivers,SCE Australia
5127,Oreshika: Tainted Bloodlines,SCEA
5128,Oreshika: Tainted Bloodlines,SCE Australia
5129,Oreshika: Tainted Bloodlines,SCEI
5130,Oreshika: Tainted Bloodlines,SCEE
5131,Q*bert: Rebooted,Sideline Amusements
5132,Q*bert: Rebooted,LOOT Entertainment
5133,Q*bert: Rebooted,LOOT Interactive
5134,Lords of the Fallen,City Interactive
5135,Lords of the Fallen,Ubisoft
5136,Lords of the Fallen,Bandai Namco Games
5137,Lords of the Fallen,CI Games
5138,Mario vs. Donkey Kong: Tipping Stars,Nintendo
5139,Hotline Miami 2: Wrong Number,Devolver Digital
5140,Hotline Miami 2: Wrong Number,SCEI
5141,OlliOlli2: Welcome to Olliwood,Devolver Digital
5142,OlliOlli2: Welcome to Olliwood,roll7
5143,OlliOlli2: Welcome to Olliwood,PQube
5144,OlliOlli2: Welcome to Olliwood,Team 17
5145,DmC: Devil May Cry,Capcom
5146,There Came an Echo,Iridium Studios
5147,Ori and the Blind Forest,Microsoft Game Studios
5148,Dragon Ball: Xenoverse,Bandai Namco Games
5149,Shelter 2,Might and Delight
5150,Homeworld Remastered Collection,Aspyr
5151,Homeworld Remastered Collection,Gearbox Software
5152,Resident Evil: Revelations 2,Capcom
5153,Resident Evil: Revelations 2,SCEA
5154,Resident Evil: Revelations 2,SCEE
5155,Harold,Moon Spider Studio
5156,Trash TV,Lawrence Russell
5157,Trash TV,Reverb Triple XP
5158,Code Name: S.T.E.A.M.,Nintendo
5159,Resogun,SCEE
5160,Resogun,SCEA
5161,Resogun,SCEI
5162,Resogun,SCE Australia
5163,Cities: Skylines,Paradox Interactive
5164,Cities: Skylines,Ikaron
5165,White Night,Activision
5166,Mario Party 10,Nintendo
5167,Final Fantasy Type-0,Square Enix
5168,Battlefield Hardline,Electronic Arts
5169,Tales from the Borderlands: A Telltale Game Series,Telltale Games
5170,Tales from the Borderlands: A Telltale Game Series,Take-Two Interactive
5171,Tales from the Borderlands: A Telltale Game Series,2K Games
5172,Resident Evil: Revelations 2,Capcom
5173,Resident Evil: Revelations 2,SCEA
5174,Resident Evil: Revelations 2,SCEE
5175,LA Cops,LA Cops Ltd
5176,LA Cops,Team 17
5177,Robot Roller-Derby Disco Dodgeball,82 Apps
5178,Bladestorm: The Hundred Years' War,Koei Tecmo Games
5179,Bladestorm: The Hundred Years' War,Koei
5180,Frozen Cortex,Mode 7 Games
5181,Woolfe - The Red Hood Diaries,GriN Multimedia
5182,Borderlands: The Pre-Sequel,2K Games
5183,Borderlands: The Pre-Sequel,Aspyr
5184,Borderlands: The Pre-Sequel,Take-Two Interactive
5185,Xenoblade Chronicles,Nintendo
5186,Game of Thrones: A Telltale Games Series,Telltale Games
5187,Borderlands: The Handsome Collection,2K Games
5188,Bloodborne,SCEE
5189,Bloodborne,SCE Australia
5190,Bloodborne,SCEI
5191,Bloodborne,SCEA
5192,Life is Strange,Square Enix
5193,Worlds of Magic,Wastelands Interactive
5194,Dragon Age: Inquisition,Electronic Arts
5195,Dragon Age: Inquisition,BioWare
5196,Sid Meier's Starships,2K Games
5197,Axiom Verge,Tom Happ
5198,Axiom Verge,"IndieBox, Inc."
5199,Dreamfall Chapters,Red Thread Games
5200,Story of Seasons,Marvelous AQL
5201,Story of Seasons,Xseed Games
5202,Story of Seasons,Nintendo
5203,Story of Seasons,Marvelous Inc.
5204,Sunless Sea,Failbetter Games
5205,Three Fourths Home,[bracket]games
5206,Three Fourths Home,Digerati Distribution
5207,Three Fourths Home,Digerati
5208,Dyscourse,Owlchemy Labs
5209,Etrian Mystery Dungeon,ATLUS
5210,Etrian Mystery Dungeon,NIS America
5211,MLB 15: The Show,SCEA
5212,MLB 15: The Show,SCEE
5213,MLB 15: The Show,SCEI
5214,MLB 15: The Show,SCE Australia
5215,MLB 15: The Show,Sony Interactive Entertainment
5216,Pillars of Eternity,Paradox Interactive
5217,Dark Souls II,Bandai Namco Games
5218,Dark Souls II,From Software
5219,Dark Souls II,Namco Bandai Games
5220,Bastion,Warner Bros. Interactive Entertainment
5221,Bastion,Supergiant Games
5222,Paperbound,Dissident Logic
5223,Paperbound,CrossFunction
5224,Infinite Crisis,Warner Bros. Interactive Entertainment
5225,Slender: The Arrival,Midnight City
5226,Slender: The Arrival,Blue Isle Studios
5227,Slender: The Arrival,Majesco Games
5228,Titan Souls,Devolver Digital
5229,WE ARE DOOMED,Vertex Pop
5230,Mortal Kombat X,Warner Bros. Interactive Entertainment
5231,"Slow Down, Bull",Insomniac Games
5232,Assassin's Creed Chronicles: China,Ubisoft
5233,The Charnel House Trilogy,Mastertronic
5234,Affordable Space Adventures,KnapNok Games
5235,Affordable Space Adventures,Rainy Frog
5236,VoidExpanse,AtomicTorch
5237,Dungeons 2,Kalypso
5238,Halo: Spartan Strike,Microsoft Game Studios
5239,Age of Wonders III,Triumph Studios
5240,State of Decay,Microsoft Game Studios
5241,State of Decay,Nordic Games Publishing
5242,I Am Bread,Bossa Studios Ltd
5243,I Am Bread,Bossa Studios
5244,I Am Bread,Ravenscourt
5245,I Am Bread,Intergrow
5246,Tower of Guns,Terrible Posture Games
5247,Tower of Guns,Koch Media
5248,Tower of Guns,Soedesco
5249,Tower of Guns,Grip Games
5250,Tower of Guns,Ravenscourt
5251,Kerbal Space Program,Squad
5252,Massive Chalice,Double Fine Productions
5253,The Incredible Adventures of Van Helsing III,NeocoreGames
5254,NEON STRUCT,Minor Key Games
5255,Carmageddon: Reincarnation,Stainless Games
5256,Sym,Mastertronic
5257,Sym,atraxgames
5258,Heroes of the Storm,Blizzard Entertainment
5259,Shadowrun Chronicles: Boston Lockdown,Cliffhanger Productions
5260,Shadowrun Chronicles: Boston Lockdown,Nordic Games Publishing
5261,Kholat,IMGN.PRO
5262,Kholat,Intergrow
5263,Yoshi's Woolly World,Nintendo
5264,Batman: Arkham Knight,Warner Bros. Interactive Entertainment
5265,The Masterplan,Shark Punch
5266,Wander,Wander
5267,Dirty Bomb,Nexon America Inc.
5268,Devil May Cry 4,Capcom
5269,Tales from the Borderlands: A Telltale Game Series,Telltale Games
5270,Tales from the Borderlands: A Telltale Game Series,Take-Two Interactive
5271,Tales from the Borderlands: A Telltale Game Series,2K Games
5272,Dr. Mario: Miracle Cure,Nintendo
5273,Her Story,Sam Barlow
5274,RONIN,Devolver Digital
5275,Etrian Odyssey 2 Untold: The Fafnir Knight,NIS America
5276,Etrian Odyssey 2 Untold: The Fafnir Knight,ATLUS
5277,Etrian Odyssey 2 Untold: The Fafnir Knight,Nintendo
5278,Final Fantasy XIV Online: A Realm Reborn,Square Enix
5279,Whispering Willows,Night Light Interactive
5280,Whispering Willows,LOOT Interactive
5281,Whispering Willows,Abstraction Games
5282,PlanetSide 2,Sony Online Entertainment
5283,PlanetSide 2,Deep Silver
5284,PlanetSide 2,Daybreak Games
5285,The Red Solstice,Ironward
5286,The Red Solstice,Merge Games
5287,Traverser,Adult Swim
5288,LEGO Jurassic World,Warner Bros. Interactive Entertainment
5289,LEGO Jurassic World,Feral Interactive
5290,God of War III,SCEA
5291,God of War III,SCEI
5292,God of War III,SCEE
5293,God of War III,SCE Australia
5294,God of War III,Capcom
5295,Rocket League,Psyonix
5296,Rocket League,505 Games
5297,Legends of Eisenwald,Surprise Attack
5298,Legends of Eisenwald,Aterdux Entertainment
5299,Guild of Dungeoneering,Gambrinous
5300,Guild of Dungeoneering,Versus Evil
5301,The Elder Scrolls Online,Bethesda Softworks
5302,The Elder Scrolls Online,DMM GAMES
5303,F1 2015,Codemasters
5304,F1 2015,Ubisoft
5305,Godzilla,Bandai Namco Games
5306,Game of Thrones: A Telltale Games Series,Telltale Games
5307,Trials Fusion,Ubisoft
5308,Journey,SCEE
5309,Journey,SCEI
5310,Journey,SCEA
5311,Journey,SCE Australia
5312,Card Hunter,Blue Manchu
5313,Dreamfall Chapters,Red Thread Games
5314,Rory McIlroy PGA Tour,EA Sports
5315,Rory McIlroy PGA Tour,Electronic Arts
5316,Prototype Biohazard Bundle,Activision
5317,Tembo the Badass Elephant,Sega
5318,Trove,Trion Worlds
5319,CABAL 2,ESTsoft
5320,Blues and Bullets,A Crowd of Monsters
5321,Life is Strange,Square Enix
5322,Lost Dimension,NIS America
5323,Lost Dimension,FuRyu
5324,Lost Dimension,ATLUS
5325,King's Quest,Sierra Games
5326,King's Quest,Sierra Entertainment
5327,King's Quest,Activision
5328,King's Quest,VU Games
5329,Victor Vran,Haemimont Games
5330,Rare Replay,Microsoft Game Studios
5331,Galak-Z: The Dimensional,17 Bit
5332,N++,Metanet Software Inc.
5333,Red Goddess: Inner World,Yanim Studio
5334,Everybody's Gone to the Rapture,PlayStation Mobile Inc.
5335,Everybody's Gone to the Rapture,SCEE
5336,Everybody's Gone to the Rapture,SCEI
5337,Everybody's Gone to the Rapture,SCE Australia
5338,Everybody's Gone to the Rapture,SCEA
5339,The Talos Principle,Devolver Digital
5340,The Talos Principle,Bandai Namco Games
5341,The Talos Principle,Nighthawk Interactive
5342,Volume,Mike Bithell
5343,Volume,Limited Run Games
5344,Devil's Third,Nintendo
5345,Tales from the Borderlands: A Telltale Game Series,Telltale Games
5346,Tales from the Borderlands: A Telltale Game Series,Take-Two Interactive
5347,Tales from the Borderlands: A Telltale Game Series,2K Games
5348,The Bridge,The Quantum Astrophysicists Guild
5349,The Bridge,Midnight City
5350,Until Dawn,SCEA
5351,Until Dawn,SCEI
5352,Until Dawn,SCEE
5353,Until Dawn,SCE Australia
5354,Dragon Age: Inquisition,Electronic Arts
5355,Dragon Age: Inquisition,BioWare
5356,Gears of War,Microsoft Game Studios
5357,Metal Gear Solid V: The Phantom Pain,Konami
5358,Danganronpa Another Episode: Ultra Despair Girls,NIS America
5359,Danganronpa Another Episode: Ultra Despair Girls,Spike Chunsoft
5360,LBX: Little Battlers eXperience,Level 5
5361,LBX: Little Battlers eXperience,Nintendo
5362,Madden NFL 16,EA Sports
5363,Madden NFL 16,Electronic Arts
5364,ZombiU,Ubisoft
5365,Mega Man Legacy Collection,Capcom
5366,Disney Infinity 3.0 Edition,Disney Interactive Studios
5367,Disney Infinity 3.0 Edition,Bandai Namco Games
5368,Dishonored,Bethesda Softworks
5369,Mad Max,Warner Bros. Interactive Entertainment
5370,Sorcerer King,Stardock
5371,Toy Soldiers: War Chest,Ubisoft
5372,Super Mario Maker,Nintendo
5373,Tearaway,SCEE
5374,Tearaway,SCE Australia
5375,Tearaway,SCEI
5376,Tearaway,SCEA
5377,Pillars of Eternity,Paradox Interactive
5378,Forza Motorsport 6,Microsoft Game Studios
5379,Pro Evolution Soccer 2016,Konami
5380,NHL 16,EA Sports
5381,NHL 16,Electronic Arts
5382,Satellite Reign,5 Lives Studios
5383,SOMA,Frictional Games
5384,Shadowrun: Hong Kong,Harebrained Schemes LLC
5385,World of Warships,Wargaming.net
5386,Act of Aggression,Focus Home Interactive
5387,Skylanders SuperChargers,Activision
5388,Destiny,Activision
5389,Destiny,SCEI
5390,Destiny,Sony Interactive Entertainment
5391,FIFA 16,Electronic Arts
5392,FIFA 16,EA Sports
5393,Blood Bowl 2,Focus Home Interactive
5394,Afro Samurai 2: Revenge of Kuma Volume One,Versus Evil
5395,Uncharted: The Nathan Drake Collection,SCE Australia
5396,Uncharted: The Nathan Drake Collection,SCEA
5397,Uncharted: The Nathan Drake Collection,SCEI
5398,Uncharted: The Nathan Drake Collection,SCEE
5399,NBA 2K16,2K Sports
5400,NBA 2K16,2K Games
5401,The Beginner's Guide,Everything Unlimited Ltd.
5402,Armello,League of Geeks
5403,Cities: Skylines,Paradox Interactive
5404,Cities: Skylines,Ikaron
5405,Rock Band 4,Mad Catz
5406,Rock Band 4,Performance Designed Products
5407,Rock Band 4,Harmonix Music Systems
5408,Tony Hawk's Pro Skater 5,Activision
5409,Sid Meier's Civilization: Beyond Earth,2K Games
5410,Sid Meier's Civilization: Beyond Earth,Aspyr
5411,Sid Meier's Civilization: Beyond Earth,Take-Two Interactive
5412,Dragon Quest Heroes: The World Tree's Woe and the Blight Below,Square Enix
5413,The Witcher 3: Wild Hunt,Warner Bros. Interactive Entertainment
5414,The Witcher 3: Wild Hunt,CD Projekt RED S.A.
5415,The Witcher 3: Wild Hunt,Bandai Namco Games
5416,The Witcher 3: Wild Hunt,Spike Chunsoft
5417,The Witcher 3: Wild Hunt,CD Projekt Red Studio
5418,Elite: Dangerous,Frontier Developments
5419,Grand Ages: Medieval,Kalypso
5420,Grand Ages: Medieval,Gaming Minds Studios
5421,Grand Ages: Medieval,Ubisoft
5422,Chibi-Robo! Zip Lash,Nintendo
5423,Runbow,Nighthawk Interactive
5424,Runbow,13AM Games
5425,Runbow,CrossFunction
5426,Transformers: Devastation,Activision
5427,Fatal Frame: Maiden of Black Water,Nintendo
5428,Minecraft: Story Mode - A Telltale Games Series,Telltale Games
5429,Prison Architect,Introversion
5430,Prison Architect,Introversion Software
5431,Prison Architect,Double Eleven
5432,NBA Live 16,EA Sports
5433,NBA Live 16,Electronic Arts
5434,Jotun,Thunder Lotus Games
5435,Animal Crossing: Happy Home Designer,Nintendo
5436,Tales from the Borderlands: A Telltale Game Series,Telltale Games
5437,Tales from the Borderlands: A Telltale Game Series,Take-Two Interactive
5438,Tales from the Borderlands: A Telltale Game Series,2K Games
5439,Guitar Hero Live,Activision
5440,Life is Strange,Square Enix
5441,The Legend of Legacy,ATLUS
5442,The Legend of Legacy,FuRyu
5443,The Legend of Legacy,NIS America
5444,The Legend of Zelda: Tri Force Heroes,Nintendo
5445,Mushroom 11,Untame
5446,Assassin's Creed Syndicate,Ubisoft
5447,Tales of Zestiria,Bandai Namco Games
5448,Halo 5: Guardians,Microsoft Game Studios
5449,The Park,Funcom
5450,Armikrog,Versus Evil
5451,Sword Coast Legends,Digital Extremes
5452,Minecraft: Story Mode - A Telltale Games Series,Telltale Games
5453,Need for Speed,Electronic Arts
5454,Call of Duty: Black Ops 3,Activision
5455,Call of Duty: Black Ops 3,SCEI
5456,Call of Duty: Black Ops 3,Microsoft Game Studios
5457,Yo-Kai Watch,Level 5
5458,Yo-Kai Watch,Nintendo
5459,Downwell,Moppin
5460,Downwell,Devolver Digital
5461,Rise of the Tomb Raider,Square Enix
5462,Rise of the Tomb Raider,Koch Media
5463,Rise of the Tomb Raider,Microsoft Game Studios
5464,Fallout 4,Bethesda Softworks
5465,WWE 2K16,2K Games
5466,WWE 2K16,2K Sports
5467,WWE 2K16,Take-Two Interactive
5468,Warhammer: End Times - Vermintide,Fatshark
5469,Warhammer: End Times - Vermintide,Nordic Games Publishing
5470,Warhammer: End Times - Vermintide,Fatshark AB
5471,Football Manager 2016,Sega
5472,Football Manager 2016,Sports Interactive
5473,Read Only Memories,MidBoss
5474,Read Only Memories,Active Gaming Media Inc.
5475,Star Wars Battlefront,Electronic Arts
5476,Game of Thrones: A Telltale Games Series,Telltale Games
5477,Mario Tennis: Ultra Smash,Nintendo
5478,Starcraft II: Legacy of the Void,Blizzard Entertainment
5479,Undertale,tobyfox
5480,Bloodborne,SCEI
5481,Bloodborne,SCE Australia
5482,Bloodborne,SCEE
5483,Bloodborne,SCEA
5484,Anno 2205,Ubisoft
5485,Minecraft: Story Mode - A Telltale Games Series,Telltale Games
5486,Skyshine's Bedlam,Skyshine Games
5487,The Crew,Ubisoft
5488,Xenoblade Chronicles X,Nintendo
5489,Just Cause 3,Square Enix
5490,Just Cause 3,Bandai Namco Games
5491,Tom Clancy's Rainbow Six Siege,Ubisoft
5492,Yakuza 5,Sega
5493,Beyond: Two Souls,SCEE
5494,Beyond: Two Souls,SCEI
5495,Beyond: Two Souls,SCE Australia
5496,Beyond: Two Souls,SCEA
5497,Beyond: Two Souls,Sony Interactive Entertainment
5498,Amplitude,Harmonix Music Systems
5499,Assassin's Creed Chronicles: India,Ubisoft
5500,Oxenfree,Night School Studio
5501,"That Dragon, Cancer",Tap Happy LLC
5502,"That Dragon, Cancer",Numinous Games
5503,Fat Princess Adventures,SCEI
5504,Fat Princess Adventures,SCEA
5505,Fat Princess Adventures,SCEE
5506,Resident Evil 0,Capcom
5507,DiRT Rally,Codemasters
5508,King's Quest,Sierra Games
5509,King's Quest,Sierra Entertainment
5510,King's Quest,Activision
5511,King's Quest,VU Games
5512,Homeworld: Deserts of Kharak,Gearbox Software
5513,The Witness,"Thekla, Inc"
5514,Minecraft: Story Mode - A Telltale Games Series,Telltale Games
5515,SteamWorld Heist,Image & Form
5516,Final Fantasy Explorers,Square Enix
5517,Gravity Rush,SCEA
5518,Gravity Rush,SCEE
5519,Gravity Rush,SCEI
5520,Gravity Rush,SCE Australia
5521,This War of Mine: The Little Ones,11 bit studios
5522,This War of Mine: The Little Ones,Deep Silver
5523,Tharsis,Choice Provisions
5524,Bombshell,3D Realms
5525,Mario & Luigi: Paper Jam,Nintendo
5526,LEGO Marvel's Avengers,Warner Bros. Interactive Entertainment
5527,LEGO Marvel's Avengers,Feral Interactive
5528,Hard West,Gambitious
5529,XCOM 2,Feral Interactive
5530,XCOM 2,2K Games
5531,The Deadly Tower of Monsters,ATLUS
5532,Blade & Soul,NCSOFT
5533,The Mean Greens: Plastic Warfare,Virtual Basement
5534,Devilian,Trion Worlds
5535,Unravel,Electronic Arts
5536,Firewatch,Panic Inc.
5537,Firewatch,Campo Santo
5538,Darkest Dungeon,Red Hook Studios
5539,Layers of Fear,Bloober Team
5540,Layers of Fear,Aspyr
5541,Layers of Fear,Intergrow
5542,Fire Emblem Fates,Nintendo
5543,Dying Light,Warner Bros. Interactive Entertainment
5544,Dying Light,Techland
5545,Fire Emblem Fates,Nintendo
5546,Fire Emblem Fates,Nintendo
5547,Plants vs Zombies: Garden Warfare 2,Electronic Arts
5548,Plants vs Zombies: Garden Warfare 2,PopCap
5549,Far Cry Primal,Ubisoft
5550,The Walking Dead: Michonne - A Telltale Miniseries,Telltale Games
5551,Street Fighter V,Capcom
5552,Assassin's Creed Chronicles: Russia,Ubisoft
5553,Arslan: The Warriors of Legend,Koei Tecmo Games
5554,The Flame in the Flood,The Molasses Flood
5555,SUPERHOT,SUPERHOT
5556,SUPERHOT,IMGN.PRO
5557,The Legend of Zelda: Twilight Princess,Nintendo
5558,Pillars of Eternity,Paradox Interactive
5559,Fortified,Clapfoot Inc.
5560,Klaus,La Cosa Entertainment
5561,Gears of War,Microsoft Game Studios
5562,Devil Daggers,Sorath
5563,Heavy Rain,SCEE
5564,Heavy Rain,SCEA
5565,Heavy Rain,SCEI
5566,Heavy Rain,SCE Australia
5567,Heavy Rain,Sony Interactive Entertainment
5568,Naruto Shippuden: Ultimate Ninja Storm 4,Bandai Namco Games
5569,Project X Zone 2,Bandai Namco Games
5570,Hitman,Square Enix
5571,Hitman,Koch Media
5572,Hitman,Sony Interactive Entertainment
5573,Dariusburst: Chronicle Saviours,Kadokawa Shoten
5574,Dariusburst: Chronicle Saviours,Degica
5575,Tom Clancy's The Division,Ubisoft
5576,Pokken Tournament,Bandai Namco Games
5577,Pokken Tournament,Nintendo
5578,Casey Powell Lacrosse 16,Big Ant Studios
5579,Casey Powell Lacrosse 16,Crosse Studios
5580,Shardlight,Wadjet Eye Games
5581,EA Sports UFC 2,EA Sports
5582,EA Sports UFC 2,Electronic Arts
5583,Hyrule Warriors,Nintendo
5584,Hyrule Warriors,Koei Tecmo Games
5585,Cities: Skylines,Paradox Interactive
5586,Cities: Skylines,Ikaron
5587,Moon Hunters,Kitfox Games
5588,Republique Remastered,"Camouflaj, LLC"
5589,Republique Remastered,GungHo
5590,Republique Remastered,NIS America
5591,Galactic Civilizations III,Stardock
5592,Galactic Civilizations III,Kalypso
5593,ADR1FT,505 Games
5594,Trackmania Turbo,Ubisoft
5595,Samorost 3,Amanita Design
5596,Ashes of the Singularity,Stardock
5597,Severed,DrinkBox Studios
5598,The Walking Dead: Michonne - A Telltale Miniseries,Telltale Games
5599,Hitman,Square Enix
5600,Hitman,Koch Media
5601,Hitman,Sony Interactive Entertainment
5602,P.O.L.L.E.N,Mindfield Games
5603,Offworld Trading Company,Stardock
5604,Offworld Trading Company,Kalypso
